time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.3000000000000025,-1.57498056702,-4.32939213522,20.2211836597,5.962062049,0.0873819125977,0.0,-1.61393198757,-4.55680716539,4.98032748465,-0.125192535475,0.0266243394473,0.0,476.7899624684759,478.867773771112,476.0966028938783,477.69715428394727
3.3600000000000025,-1.67334836885,-4.60845103725,20.5182653043,5.95447102095,0.0889658126138,0.0,-1.665128495,-4.74584881678,4.9219491565,-0.129304384478,0.0259425128064,0.0,434.8845202389667,434.82755412800043,434.79417101788414,434.434465276776
3.4200000000000026,-1.7746830637,-4.89851738027,20.810360248,5.94645152605,0.0904527600406,0.0,-1.71283523392,-4.92378404173,4.81434641031,-0.144205280574,0.0223554318107,0.0,418.34680969937034,418.0344104412947,419.7123296385527,418.3988943871328
3.4800000000000026,-1.87921409476,-5.20053572499,21.0991351629,5.93840815756,0.0917098397057,0.0,-1.77162063518,-5.14420414973,4.81060353212,-0.119049875709,0.0179841506227,0.0,455.26116716515094,454.91117688370696,453.3425013449266,455.34311778947017
3.5400000000000027,-1.98705421804,-5.51505153438,21.3851133697,5.9309938851,0.0933415132788,0.0,-1.82317454061,-5.34037124742,4.72163588928,-0.134624802662,0.0411435862723,0.0,426.138896058499,428.1146976067754,428.97081873315966,427.631180085367
3.6000000000000028,-2.09882750756,-5.8444526579,21.6737158411,5.92437708533,0.0967164227888,0.0,-1.90282190383,-5.64008645656,4.89639806221,-0.0834480897018,0.0762053403328,0.0,512.365647677834,514.8542828012638,510.42027048435,514.0497104194063
3.660000000000003,-2.21461614477,-6.1889386165,21.9645200745,5.91955350503,0.101369024209,0.0,-1.95716838467,-5.84336679631,4.79675326159,-0.0748959082989,0.0800919561494,0.0,429.2563503358857,429.59112917049555,428.9463561768981,429.66671631174205
3.720000000000003,-2.33400799818,-6.54666372961,22.2517026431,5.91490683465,0.106565483162,0.0,-2.02297124571,-6.08125351068,4.77515926999,-0.0830992289509,0.0971940549002,0.0,455.50541633118854,456.87722261527557,457.6574542315116,456.9992839487006
3.780000000000003,-2.45739700984,-6.91862329999,22.5370730479,5.90952220398,0.112152526091,0.0,-2.09045853307,-6.31791289803,4.7363668072,-0.108322900933,0.0833806854128,0.0,454.0334666079403,452.9306585341332,453.4876436635605,451.44952913858083
3.840000000000003,-2.58526597139,-7.30599534492,22.8227417968,5.90306537788,0.117963238579,0.0,-2.17228513674,-6.59495919183,4.78440572006,-0.106233096382,0.115279230061,0.0,481.7247130924995,484.1381230216431,483.1752194945455,483.3236254833826
